Id,ActivityHour,for lookup,Calories,Total Intensity,Total Steps
8253242879,4/25/2016 16:00,825324287942485.6666666667,184,64,2167
8253242879,4/25/2016 17:00,825324287942485.7083333333,63,2,26
8253242879,4/25/2016 18:00,825324287942485.75,59,0,0
8253242879,4/25/2016 19:00,825324287942485.7916666667,59,0,0
8253242879,4/25/2016 20:00,825324287942485.8333333333,59,0,0
8253242879,4/25/2016 21:00,825324287942485.875,59,0,0
8253242879,4/25/2016 22:00,825324287942485.9166666667,59,0,0
8253242879,4/25/2016 23:00,825324287942485.9583333333,59,0,0
8253242879,4/26/2016 0:00,825324287942486,59,0,0
8253242879,4/26/2016 1:00,825324287942486.0416666667,59,0,0
8253242879,4/26/2016 2:00,825324287942486.0833333333,59,0,0
8253242879,4/26/2016 3:00,825324287942486.125,59,0,0
8253242879,4/26/2016 4:00,825324287942486.1666666667,59,0,0
8253242879,4/26/2016 5:00,825324287942486.2083333333,59,0,0
8253242879,4/26/2016 6:00,825324287942486.25,59,0,0
8253242879,4/26/2016 7:00,825324287942486.2916666667,59,0,0
8253242879,4/26/2016 8:00,825324287942486.3333333333,61,1,0
8253242879,4/26/2016 9:00,825324287942486.375,59,0,0
8253242879,4/26/2016 10:00,825324287942486.4166666667,59,0,0
8253242879,4/26/2016 11:00,825324287942486.4583333333,63,2,56
8253242879,4/26/2016 12:00,825324287942486.5,269,103,2762
8253242879,4/26/2016 13:00,825324287942486.5416666667,95,19,347
8253242879,4/26/2016 14:00,825324287942486.5833333333,77,9,194
8253242879,4/26/2016 15:00,825324287942486.625,63,2,14
8253242879,4/26/2016 16:00,825324287942486.6666666667,74,7,155
8253242879,4/26/2016 17:00,825324287942486.7083333333,81,9,234
8253242879,4/26/2016 18:00,825324287942486.75,66,3,81
8253242879,4/26/2016 19:00,825324287942486.7916666667,69,5,99
8253242879,4/26/2016 20:00,825324287942486.8333333333,65,4,0
8253242879,4/26/2016 21:00,825324287942486.875,75,6,223
8253242879,4/26/2016 22:00,825324287942486.9166666667,81,11,194
8253242879,4/26/2016 23:00,825324287942486.9583333333,80,12,203
8253242879,4/27/2016 0:00,825324287942487,59,0,0
8253242879,4/27/2016 1:00,825324287942487.0416666667,59,0,0
8253242879,4/27/2016 2:00,825324287942487.0833333333,59,0,0
8253242879,4/27/2016 3:00,825324287942487.125,59,0,0
8253242879,4/27/2016 4:00,825324287942487.1666666667,59,0,0
8253242879,4/27/2016 5:00,825324287942487.2083333333,59,0,0
8253242879,4/27/2016 6:00,825324287942487.25,59,0,0
8253242879,4/27/2016 7:00,825324287942487.2916666667,59,0,0
8253242879,4/27/2016 8:00,825324287942487.3333333333,59,0,0
8253242879,4/27/2016 9:00,825324287942487.375,59,0,0
8253242879,4/27/2016 10:00,825324287942487.4166666667,62,1,0
8253242879,4/27/2016 11:00,825324287942487.4583333333,428,149,7652
8253242879,4/27/2016 12:00,825324287942487.5,82,12,249
8253242879,4/27/2016 13:00,825324287942487.5416666667,93,16,385
8253242879,4/27/2016 14:00,825324287942487.5833333333,106,23,412
8253242879,4/27/2016 15:00,825324287942487.625,61,1,0
8253242879,4/27/2016 16:00,825324287942487.6666666667,68,5,82
8253242879,4/27/2016 17:00,825324287942487.7083333333,74,6,240
8253242879,4/27/2016 18:00,825324287942487.75,66,4,40
8253242879,4/27/2016 19:00,825324287942487.7916666667,64,2,76
8253242879,4/27/2016 20:00,825324287942487.8333333333,68,3,162
8253242879,4/27/2016 21:00,825324287942487.875,67,4,80
8253242879,4/27/2016 22:00,825324287942487.9166666667,79,10,193
8253242879,4/27/2016 23:00,825324287942487.9583333333,97,13,661
8253242879,4/28/2016 0:00,825324287942488,59,0,0
8253242879,4/28/2016 1:00,825324287942488.0416666667,59,0,0
8253242879,4/28/2016 2:00,825324287942488.0833333333,59,0,0
8253242879,4/28/2016 3:00,825324287942488.125,59,0,0
8253242879,4/28/2016 4:00,825324287942488.1666666667,59,0,0
8253242879,4/28/2016 5:00,825324287942488.2083333333,59,0,0
8253242879,4/28/2016 6:00,825324287942488.25,59,0,0
8253242879,4/28/2016 7:00,825324287942488.2916666667,59,0,0
8253242879,4/28/2016 8:00,825324287942488.3333333333,59,0,0
8253242879,4/28/2016 9:00,825324287942488.375,59,0,0
8253242879,4/28/2016 10:00,825324287942488.4166666667,59,0,0
8253242879,4/28/2016 11:00,825324287942488.4583333333,59,0,0
8253242879,4/28/2016 12:00,825324287942488.5,198,78,2557
8253242879,4/28/2016 13:00,825324287942488.5416666667,74,7,161
8253242879,4/28/2016 14:00,825324287942488.5833333333,59,0,0
8253242879,4/28/2016 15:00,825324287942488.625,59,0,0
8253242879,4/28/2016 16:00,825324287942488.6666666667,59,0,0
8253242879,4/28/2016 17:00,825324287942488.7083333333,59,0,0
8253242879,4/28/2016 18:00,825324287942488.75,59,0,0
8253242879,4/28/2016 19:00,825324287942488.7916666667,59,0,0
8253242879,4/28/2016 20:00,825324287942488.8333333333,59,0,0
8253242879,4/28/2016 21:00,825324287942488.875,59,0,0
8253242879,4/28/2016 22:00,825324287942488.9166666667,59,0,0
8253242879,4/28/2016 23:00,825324287942488.9583333333,59,0,0
8253242879,4/29/2016 0:00,825324287942489,59,0,0
8253242879,4/29/2016 1:00,825324287942489.0416666667,59,0,0
8253242879,4/29/2016 2:00,825324287942489.0833333333,59,0,0
8253242879,4/29/2016 3:00,825324287942489.125,59,0,0
8253242879,4/29/2016 4:00,825324287942489.1666666667,59,0,0
8253242879,4/29/2016 5:00,825324287942489.2083333333,59,0,0
8253242879,4/29/2016 6:00,825324287942489.25,59,0,0
8253242879,4/29/2016 7:00,825324287942489.2916666667,59,0,0
8253242879,4/29/2016 8:00,825324287942489.3333333333,59,0,0
8253242879,4/29/2016 9:00,825324287942489.375,63,1,28
8253242879,4/29/2016 10:00,825324287942489.4166666667,59,0,0
8253242879,4/29/2016 11:00,825324287942489.4583333333,59,0,0
8253242879,4/29/2016 12:00,825324287942489.5,256,89,3232
8253242879,4/29/2016 13:00,825324287942489.5416666667,89,13,491
8253242879,4/29/2016 14:00,825324287942489.5833333333,74,9,91
8253242879,4/29/2016 15:00,825324287942489.625,81,12,230
8253242879,4/29/2016 16:00,825324287942489.6666666667,96,14,544
8253242879,4/29/2016 17:00,825324287942489.7083333333,72,8,103
8253242879,4/29/2016 18:00,825324287942489.75,64,3,33
8253242879,4/29/2016 19:00,825324287942489.7916666667,71,7,89
8253242879,4/29/2016 20:00,825324287942489.8333333333,95,20,469
8253242879,4/29/2016 21:00,825324287942489.875,91,15,362
8253242879,4/29/2016 22:00,825324287942489.9166666667,80,11,265
8378563200,4/12/2016 0:00,837856320042472,91,0,0
8378563200,4/12/2016 1:00,837856320042472.0416666667,100,3,51
8378563200,4/12/2016 2:00,837856320042472.0833333333,90,0,0
8378563200,4/12/2016 3:00,837856320042472.125,91,0,0
8378563200,4/12/2016 4:00,837856320042472.1666666667,124,9,289
8378563200,4/12/2016 5:00,837856320042472.2083333333,669,165,0
8378563200,4/12/2016 6:00,837856320042472.25,129,10,322
8378563200,4/12/2016 7:00,837856320042472.2916666667,174,28,735
8378563200,4/12/2016 8:00,837856320042472.3333333333,236,48,1513
8378563200,4/12/2016 9:00,837856320042472.375,113,7,61
8378563200,4/12/2016 10:00,837856320042472.4166666667,126,7,304
8378563200,4/12/2016 11:00,837856320042472.4583333333,150,14,521
8378563200,4/12/2016 12:00,837856320042472.5,115,4,199
8378563200,4/12/2016 13:00,837856320042472.5416666667,191,17,987
8378563200,4/12/2016 14:00,837856320042472.5833333333,157,12,618
8378563200,4/12/2016 15:00,837856320042472.625,126,6,298
8378563200,4/12/2016 16:00,837856320042472.6666666667,171,13,745
8378563200,4/12/2016 17:00,837856320042472.7083333333,126,9,192
8378563200,4/12/2016 18:00,837856320042472.75,113,6,90
8378563200,4/12/2016 19:00,837856320042472.7916666667,163,18,659
8378563200,4/12/2016 20:00,837856320042472.8333333333,100,2,23
8378563200,4/12/2016 21:00,837856320042472.875,95,1,8
8378563200,4/12/2016 22:00,837856320042472.9166666667,90,0,0
8378563200,4/12/2016 23:00,837856320042472.9583333333,96,2,11
8378563200,4/13/2016 0:00,837856320042473,91,0,0
8378563200,4/13/2016 1:00,837856320042473.0416666667,91,0,0
8378563200,4/13/2016 2:00,837856320042473.0833333333,102,4,89
8378563200,4/13/2016 3:00,837856320042473.125,91,0,0
8378563200,4/13/2016 4:00,837856320042473.1666666667,126,10,306
8378563200,4/13/2016 5:00,837856320042473.2083333333,669,165,0
8378563200,4/13/2016 6:00,837856320042473.25,117,6,175
8378563200,4/13/2016 7:00,837856320042473.2916666667,149,14,387
8378563200,4/13/2016 8:00,837856320042473.3333333333,407,110,3712
8378563200,4/13/2016 9:00,837856320042473.375,138,8,416
8378563200,4/13/2016 10:00,837856320042473.4166666667,156,13,592
8378563200,4/13/2016 11:00,837856320042473.4583333333,203,33,1178
8378563200,4/13/2016 12:00,837856320042473.5,330,84,2736
8378563200,4/13/2016 13:00,837856320042473.5416666667,161,15,584
8378563200,4/13/2016 14:00,837856320042473.5833333333,126,11,114
8378563200,4/13/2016 15:00,837856320042473.625,162,15,591
8378563200,4/13/2016 16:00,837856320042473.6666666667,172,14,712
8378563200,4/13/2016 17:00,837856320042473.7083333333,119,6,115
8378563200,4/13/2016 18:00,837856320042473.75,139,14,281
8378563200,4/13/2016 19:00,837856320042473.7916666667,129,12,151
8378563200,4/13/2016 20:00,837856320042473.8333333333,123,9,233
8378563200,4/13/2016 21:00,837856320042473.875,91,0,0
8378563200,4/13/2016 22:00,837856320042473.9166666667,96,2,14
8378563200,4/13/2016 23:00,837856320042473.9583333333,92,0,0
8378563200,4/14/2016 0:00,837856320042474,100,3,57
8378563200,4/14/2016 1:00,837856320042474.0416666667,94,1,11
8378563200,4/14/2016 2:00,837856320042474.0833333333,91,0,0
8378563200,4/14/2016 3:00,837856320042474.125,94,1,5
8378563200,4/14/2016 4:00,837856320042474.1666666667,126,11,254
8378563200,4/14/2016 5:00,837856320042474.2083333333,616,150,0
8378563200,4/14/2016 6:00,837856320042474.25,164,20,164
8378563200,4/14/2016 7:00,837856320042474.2916666667,157,17,500
8378563200,4/14/2016 8:00,837856320042474.3333333333,298,68,2367
8378563200,4/14/2016 9:00,837856320042474.375,261,55,1820
8378563200,4/14/2016 10:00,837856320042474.4166666667,164,23,422
8378563200,4/14/2016 11:00,837856320042474.4583333333,141,13,347
8378563200,4/14/2016 12:00,837856320042474.5,493,144,4741
8378563200,4/14/2016 13:00,837856320042474.5416666667,148,12,470
8378563200,4/14/2016 14:00,837856320042474.5833333333,157,13,589
8378563200,4/14/2016 15:00,837856320042474.625,183,15,875
8378563200,4/14/2016 16:00,837856320042474.6666666667,115,4,96
8378563200,4/14/2016 17:00,837856320042474.7083333333,121,8,121
8378563200,4/14/2016 18:00,837856320042474.75,113,5,129
8378563200,4/14/2016 19:00,837856320042474.7916666667,123,10,125
8378563200,4/14/2016 20:00,837856320042474.8333333333,123,9,186
8378563200,4/14/2016 21:00,837856320042474.875,99,3,39
8378563200,4/14/2016 22:00,837856320042474.9166666667,92,0,0
8378563200,4/14/2016 23:00,837856320042474.9583333333,91,0,0
8378563200,4/15/2016 0:00,837856320042475,94,1,13
8378563200,4/15/2016 1:00,837856320042475.0416666667,91,0,0
8378563200,4/15/2016 2:00,837856320042475.0833333333,91,0,0
8378563200,4/15/2016 3:00,837856320042475.125,93,1,7
8378563200,4/15/2016 4:00,837856320042475.1666666667,99,3,54
8378563200,4/15/2016 5:00,837856320042475.2083333333,91,0,0
8378563200,4/15/2016 6:00,837856320042475.25,130,10,319
8378563200,4/15/2016 7:00,837856320042475.2916666667,153,21,482
8378563200,4/15/2016 8:00,837856320042475.3333333333,395,103,3512
8378563200,4/15/2016 9:00,837856320042475.375,256,53,1847
8378563200,4/15/2016 10:00,837856320042475.4166666667,175,21,702
8378563200,4/15/2016 11:00,837856320042475.4583333333,322,65,2618
8378563200,4/15/2016 12:00,837856320042475.5,161,14,655
8378563200,4/15/2016 13:00,837856320042475.5416666667,130,8,309
8378563200,4/15/2016 14:00,837856320042475.5833333333,157,13,669
8378563200,4/15/2016 15:00,837856320042475.625,192,19,923
8378563200,4/15/2016 16:00,837856320042475.6666666667,120,6,170
8378563200,4/15/2016 17:00,837856320042475.7083333333,139,14,281
8378563200,4/15/2016 18:00,837856320042475.75,194,36,919
8378563200,4/15/2016 19:00,837856320042475.7916666667,101,3,72
8378563200,4/15/2016 20:00,837856320042475.8333333333,96,1,7
8378563200,4/15/2016 21:00,837856320042475.875,101,3,45
8378563200,4/15/2016 22:00,837856320042475.9166666667,183,21,857
8378563200,4/15/2016 23:00,837856320042475.9583333333,91,0,0
8378563200,4/16/2016 0:00,837856320042476,92,0,0
8378563200,4/16/2016 1:00,837856320042476.0416666667,92,1,7
8378563200,4/16/2016 2:00,837856320042476.0833333333,93,1,8
8378563200,4/16/2016 3:00,837856320042476.125,101,3,75
8378563200,4/16/2016 4:00,837856320042476.1666666667,95,1,14
8378563200,4/16/2016 5:00,837856320042476.2083333333,92,0,0
8378563200,4/16/2016 6:00,837856320042476.25,91,0,0
8378563200,4/16/2016 7:00,837856320042476.2916666667,103,4,74
8378563200,4/16/2016 8:00,837856320042476.3333333333,133,10,269
8378563200,4/16/2016 9:00,837856320042476.375,117,6,104
8378563200,4/16/2016 10:00,837856320042476.4166666667,137,14,280
8378563200,4/16/2016 11:00,837856320042476.4583333333,122,8,106
8378563200,4/16/2016 12:00,837856320042476.5,123,7,254
8378563200,4/16/2016 13:00,837856320042476.5416666667,158,21,620
8378563200,4/16/2016 14:00,837856320042476.5833333333,393,100,3376
8378563200,4/16/2016 15:00,837856320042476.625,519,149,5112
8378563200,4/16/2016 16:00,837856320042476.6666666667,117,8,122
8378563200,4/16/2016 17:00,837856320042476.7083333333,102,3,46
8378563200,4/16/2016 18:00,837856320042476.75,129,11,243
8378563200,4/16/2016 19:00,837856320042476.7916666667,131,12,173
8378563200,4/16/2016 20:00,837856320042476.8333333333,130,11,242
8378563200,4/16/2016 21:00,837856320042476.875,96,1,6
8378563200,4/16/2016 22:00,837856320042476.9166666667,95,2,11
8378563200,4/16/2016 23:00,837856320042476.9583333333,101,3,54
8378563200,4/17/2016 0:00,837856320042477,91,0,0
8378563200,4/17/2016 1:00,837856320042477.0416666667,91,0,0
8378563200,4/17/2016 2:00,837856320042477.0833333333,91,0,0
8378563200,4/17/2016 3:00,837856320042477.125,91,0,0
8378563200,4/17/2016 4:00,837856320042477.1666666667,92,0,0
8378563200,4/17/2016 5:00,837856320042477.2083333333,91,0,0
8378563200,4/17/2016 6:00,837856320042477.25,105,5,85
8378563200,4/17/2016 7:00,837856320042477.2916666667,119,8,104
8378563200,4/17/2016 8:00,837856320042477.3333333333,134,11,246
8378563200,4/17/2016 9:00,837856320042477.375,110,3,34
8378563200,4/17/2016 10:00,837856320042477.4166666667,121,5,146
8378563200,4/17/2016 11:00,837856320042477.4583333333,120,8,191
8378563200,4/17/2016 12:00,837856320042477.5,114,5,172
8378563200,4/17/2016 13:00,837856320042477.5416666667,112,6,66
8378563200,4/17/2016 14:00,837856320042477.5833333333,93,0,0
8378563200,4/17/2016 15:00,837856320042477.625,104,3,26
8378563200,4/17/2016 16:00,837856320042477.6666666667,109,3,106
8378563200,4/17/2016 17:00,837856320042477.7083333333,114,5,94
8378563200,4/17/2016 18:00,837856320042477.75,158,16,547
8378563200,4/17/2016 19:00,837856320042477.7916666667,103,3,53
8378563200,4/17/2016 20:00,837856320042477.8333333333,120,7,181
8378563200,4/17/2016 21:00,837856320042477.875,98,2,20
8378563200,4/17/2016 22:00,837856320042477.9166666667,90,0,0
8378563200,4/17/2016 23:00,837856320042477.9583333333,100,3,61
8378563200,4/18/2016 0:00,837856320042478,92,0,0
8378563200,4/18/2016 1:00,837856320042478.0416666667,92,0,0
8378563200,4/18/2016 2:00,837856320042478.0833333333,93,1,6
8378563200,4/18/2016 3:00,837856320042478.125,91,0,0
8378563200,4/18/2016 4:00,837856320042478.1666666667,124,10,270
8378563200,4/18/2016 5:00,837856320042478.2083333333,669,165,0
8378563200,4/18/2016 6:00,837856320042478.25,117,6,187
8378563200,4/18/2016 7:00,837856320042478.2916666667,141,14,317
8378563200,4/18/2016 8:00,837856320042478.3333333333,391,103,3525
8378563200,4/18/2016 9:00,837856320042478.375,150,11,549
8378563200,4/18/2016 10:00,837856320042478.4166666667,135,7,330
8378563200,4/18/2016 11:00,837856320042478.4583333333,135,10,280
8378563200,4/18/2016 12:00,837856320042478.5,419,110,3869
8378563200,4/18/2016 13:00,837856320042478.5416666667,127,6,336
8378563200,4/18/2016 14:00,837856320042478.5833333333,156,11,628
8378563200,4/18/2016 15:00,837856320042478.625,198,19,1094
8378563200,4/18/2016 16:00,837856320042478.6666666667,129,8,199
8378563200,4/18/2016 17:00,837856320042478.7083333333,129,10,189
8378563200,4/18/2016 18:00,837856320042478.75,179,21,809
8378563200,4/18/2016 19:00,837856320042478.7916666667,151,12,534
8378563200,4/18/2016 20:00,837856320042478.8333333333,149,16,428
8378563200,4/18/2016 21:00,837856320042478.875,97,1,4
8378563200,4/18/2016 22:00,837856320042478.9166666667,101,3,65
8378563200,4/18/2016 23:00,837856320042478.9583333333,94,1,11
8378563200,4/19/2016 0:00,837856320042479,91,0,0
8378563200,4/19/2016 1:00,837856320042479.0416666667,91,0,0
8378563200,4/19/2016 2:00,837856320042479.0833333333,100,3,68
8378563200,4/19/2016 3:00,837856320042479.125,91,0,0
8378563200,4/19/2016 4:00,837856320042479.1666666667,118,8,231
8378563200,4/19/2016 5:00,837856320042479.2083333333,669,165,0
8378563200,4/19/2016 6:00,837856320042479.25,119,6,197
8378563200,4/19/2016 7:00,837856320042479.2916666667,147,14,442
8378563200,4/19/2016 8:00,837856320042479.3333333333,405,108,3665
8378563200,4/19/2016 9:00,837856320042479.375,127,6,319
8378563200,4/19/2016 10:00,837856320042479.4166666667,134,9,324
8378563200,4/19/2016 11:00,837856320042479.4583333333,136,12,250
8378563200,4/19/2016 12:00,837856320042479.5,418,116,3870
8378563200,4/19/2016 13:00,837856320042479.5416666667,136,9,430
8378563200,4/19/2016 14:00,837856320042479.5833333333,128,8,327
8378563200,4/19/2016 15:00,837856320042479.625,110,4,38
8378563200,4/19/2016 16:00,837856320042479.6666666667,195,18,1025
8378563200,4/19/2016 17:00,837856320042479.7083333333,132,11,256
8378563200,4/19/2016 18:00,837856320042479.75,132,11,292
8378563200,4/19/2016 19:00,837856320042479.7916666667,132,8,288
8378563200,4/19/2016 20:00,837856320042479.8333333333,178,27,845
8378563200,4/19/2016 21:00,837856320042479.875,117,8,199
8378563200,4/19/2016 22:00,837856320042479.9166666667,94,1,4
8378563200,4/19/2016 23:00,837856320042479.9583333333,91,0,0
8378563200,4/20/2016 0:00,837856320042480,95,1,14
8378563200,4/20/2016 1:00,837856320042480.0416666667,93,1,7
8378563200,4/20/2016 2:00,837856320042480.0833333333,92,0,0
8378563200,4/20/2016 3:00,837856320042480.125,92,0,0
8378563200,4/20/2016 4:00,837856320042480.1666666667,117,7,227
8378563200,4/20/2016 5:00,837856320042480.2083333333,669,165,0
8378563200,4/20/2016 6:00,837856320042480.25,130,11,290
8378563200,4/20/2016 7:00,837856320042480.2916666667,162,18,562
8378563200,4/20/2016 8:00,837856320042480.3333333333,199,34,1138
8378563200,4/20/2016 9:00,837856320042480.375,126,6,280
8378563200,4/20/2016 10:00,837856320042480.4166666667,170,17,654
8378563200,4/20/2016 11:00,837856320042480.4583333333,201,34,1141
8378563200,4/20/2016 12:00,837856320042480.5,244,48,1742
8378563200,4/20/2016 13:00,837856320042480.5416666667,127,7,297
8378563200,4/20/2016 14:00,837856320042480.5833333333,134,9,413
8378563200,4/20/2016 15:00,837856320042480.625,200,19,1159
8378563200,4/20/2016 16:00,837856320042480.6666666667,142,13,367
8378563200,4/20/2016 17:00,837856320042480.7083333333,121,8,207
8378563200,4/20/2016 18:00,837856320042480.75,140,11,367
8378563200,4/20/2016 19:00,837856320042480.7916666667,110,5,86
8378563200,4/20/2016 20:00,837856320042480.8333333333,145,15,419
8378563200,4/20/2016 21:00,837856320042480.875,96,2,18
8378563200,4/20/2016 22:00,837856320042480.9166666667,90,0,0
8378563200,4/20/2016 23:00,837856320042480.9583333333,92,0,0
8378563200,4/21/2016 0:00,837856320042481,91,0,0
8378563200,4/21/2016 1:00,837856320042481.0416666667,101,3,65
8378563200,4/21/2016 2:00,837856320042481.0833333333,91,0,0
8378563200,4/21/2016 3:00,837856320042481.125,91,0,0
8378563200,4/21/2016 4:00,837856320042481.1666666667,122,9,247
8378563200,4/21/2016 5:00,837856320042481.2083333333,669,165,0
8378563200,4/21/2016 6:00,837856320042481.25,118,7,197
8378563200,4/21/2016 7:00,837856320042481.2916666667,149,14,432
8378563200,4/21/2016 8:00,837856320042481.3333333333,300,67,2392
8378563200,4/21/2016 9:00,837856320042481.375,282,65,2226
8378563200,4/21/2016 10:00,837856320042481.4166666667,171,15,778
8378563200,4/21/2016 11:00,837856320042481.4583333333,208,36,1212
8378563200,4/21/2016 12:00,837856320042481.5,461,127,4373
8378563200,4/21/2016 13:00,837856320042481.5416666667,160,13,652
8378563200,4/21/2016 14:00,837856320042481.5833333333,140,10,452
8378563200,4/21/2016 15:00,837856320042481.625,205,18,1202
8378563200,4/21/2016 16:00,837856320042481.6666666667,126,9,220
8378563200,4/21/2016 17:00,837856320042481.7083333333,123,9,178
8378563200,4/21/2016 18:00,837856320042481.75,114,6,131
8378563200,4/21/2016 19:00,837856320042481.7916666667,145,13,372
8378563200,4/21/2016 20:00,837856320042481.8333333333,98,2,19
8378563200,4/21/2016 21:00,837856320042481.875,91,0,0
8378563200,4/21/2016 22:00,837856320042481.9166666667,91,0,0
8378563200,4/21/2016 23:00,837856320042481.9583333333,91,0,0
8378563200,4/22/2016 0:00,837856320042482,102,4,75
8378563200,4/22/2016 1:00,837856320042482.0416666667,92,0,0
8378563200,4/22/2016 2:00,837856320042482.0833333333,91,0,0
8378563200,4/22/2016 3:00,837856320042482.125,92,0,0
8378563200,4/22/2016 4:00,837856320042482.1666666667,129,11,341
8378563200,4/22/2016 5:00,837856320042482.2083333333,669,165,0
8378563200,4/22/2016 6:00,837856320042482.25,114,6,132
8378563200,4/22/2016 7:00,837856320042482.2916666667,162,20,498
8378563200,4/22/2016 8:00,837856320042482.3333333333,450,121,4242
8378563200,4/22/2016 9:00,837856320042482.375,241,50,1652
8378563200,4/22/2016 10:00,837856320042482.4166666667,161,15,599
8378563200,4/22/2016 11:00,837856320042482.4583333333,190,19,896
8378563200,4/22/2016 12:00,837856320042482.5,204,38,1162
8378563200,4/22/2016 13:00,837856320042482.5416666667,129,7,327
8378563200,4/22/2016 14:00,837856320042482.5833333333,129,6,337
8378563200,4/22/2016 15:00,837856320042482.625,128,6,320
8378563200,4/22/2016 16:00,837856320042482.6666666667,188,15,953
8378563200,4/22/2016 17:00,837856320042482.7083333333,120,8,140
8378563200,4/22/2016 18:00,837856320042482.75,106,4,31
8378563200,4/22/2016 19:00,837856320042482.7916666667,116,6,102
8378563200,4/22/2016 20:00,837856320042482.8333333333,126,11,161
8378563200,4/22/2016 21:00,837856320042482.875,122,9,209
8378563200,4/22/2016 22:00,837856320042482.9166666667,94,1,23
8378563200,4/22/2016 23:00,837856320042482.9583333333,91,0,0
8378563200,4/23/2016 0:00,837856320042483,92,0,0
8378563200,4/23/2016 1:00,837856320042483.0416666667,91,0,0
8378563200,4/23/2016 2:00,837856320042483.0833333333,97,2,49
8378563200,4/23/2016 3:00,837856320042483.125,92,0,0
8378563200,4/23/2016 4:00,837856320042483.1666666667,91,0,0
8378563200,4/23/2016 5:00,837856320042483.2083333333,98,2,53
8378563200,4/23/2016 6:00,837856320042483.25,93,1,10
8378563200,4/23/2016 7:00,837856320042483.2916666667,99,2,88
8378563200,4/23/2016 8:00,837856320042483.3333333333,145,17,279
8378563200,4/23/2016 9:00,837856320042483.375,108,3,39
8378563200,4/23/2016 10:00,837856320042483.4166666667,98,0,0
8378563200,4/23/2016 11:00,837856320042483.4583333333,119,9,120
8378563200,4/23/2016 12:00,837856320042483.5,144,14,355
8378563200,4/23/2016 13:00,837856320042483.5416666667,164,21,518
8378563200,4/23/2016 14:00,837856320042483.5833333333,352,92,2945
8378563200,4/23/2016 15:00,837856320042483.625,120,8,230
8378563200,4/23/2016 16:00,837856320042483.6666666667,137,11,362
8378563200,4/23/2016 17:00,837856320042483.7083333333,100,1,4
8378563200,4/23/2016 18:00,837856320042483.75,123,7,169
8378563200,4/23/2016 19:00,837856320042483.7916666667,117,7,79
8378563200,4/23/2016 20:00,837856320042483.8333333333,111,4,83
8378563200,4/23/2016 21:00,837856320042483.875,123,8,301
8378563200,4/23/2016 22:00,837856320042483.9166666667,102,3,20
8378563200,4/23/2016 23:00,837856320042483.9583333333,94,1,5
8378563200,4/24/2016 0:00,837856320042484,92,0,0
8378563200,4/24/2016 1:00,837856320042484.0416666667,100,3,56
8378563200,4/24/2016 2:00,837856320042484.0833333333,95,2,13
8378563200,4/24/2016 3:00,837856320042484.125,91,0,0
8378563200,4/24/2016 4:00,837856320042484.1666666667,92,0,0
8378563200,4/24/2016 5:00,837856320042484.2083333333,91,0,0
8378563200,4/24/2016 6:00,837856320042484.25,92,0,0
8378563200,4/24/2016 7:00,837856320042484.2916666667,135,13,298
8378563200,4/24/2016 8:00,837856320042484.3333333333,124,8,140
8378563200,4/24/2016 9:00,837856320042484.375,112,4,27
8378563200,4/24/2016 10:00,837856320042484.4166666667,144,12,481
8378563200,4/24/2016 11:00,837856320042484.4583333333,129,10,328
8378563200,4/24/2016 12:00,837856320042484.5,142,13,330
8378563200,4/24/2016 13:00,837856320042484.5416666667,139,8,438
8378563200,4/24/2016 14:00,837856320042484.5833333333,104,4,63
8378563200,4/24/2016 15:00,837856320042484.625,168,18,623
8378563200,4/24/2016 16:00,837856320042484.6666666667,128,7,254
8378563200,4/24/2016 17:00,837856320042484.7083333333,121,7,197
8378563200,4/24/2016 18:00,837856320042484.75,106,2,23
8378563200,4/24/2016 19:00,837856320042484.7916666667,108,4,34
8378563200,4/24/2016 20:00,837856320042484.8333333333,122,9,195
8378563200,4/24/2016 21:00,837856320042484.875,126,11,203
8378563200,4/24/2016 22:00,837856320042484.9166666667,91,0,0
8378563200,4/24/2016 23:00,837856320042484.9583333333,91,0,0
8378563200,4/25/2016 0:00,837856320042485,91,0,0
8378563200,4/25/2016 1:00,837856320042485.0416666667,91,0,0
8378563200,4/25/2016 2:00,837856320042485.0833333333,93,1,4
8378563200,4/25/2016 3:00,837856320042485.125,91,0,0
8378563200,4/25/2016 4:00,837856320042485.1666666667,122,9,243
8378563200,4/25/2016 5:00,837856320042485.2083333333,669,165,0
8378563200,4/25/2016 6:00,837856320042485.25,123,9,240
8378563200,4/25/2016 7:00,837856320042485.2916666667,155,16,459
8378563200,4/25/2016 8:00,837856320042485.3333333333,222,44,1377
8378563200,4/25/2016 9:00,837856320042485.375,132,9,353
8378563200,4/25/2016 10:00,837856320042485.4166666667,150,11,597
8378563200,4/25/2016 11:00,837856320042485.4583333333,308,75,2494
8378563200,4/25/2016 12:00,837856320042485.5,416,112,3811
8378563200,4/25/2016 13:00,837856320042485.5416666667,144,11,433
8378563200,4/25/2016 14:00,837856320042485.5833333333,143,10,450
8378563200,4/25/2016 15:00,837856320042485.625,193,16,1075
8378563200,4/25/2016 16:00,837856320042485.6666666667,112,5,107
8378563200,4/25/2016 17:00,837856320042485.7083333333,114,6,142
8378563200,4/25/2016 18:00,837856320042485.75,129,11,235
8378563200,4/25/2016 19:00,837856320042485.7916666667,131,10,307
8378563200,4/25/2016 20:00,837856320042485.8333333333,94,0,0
